"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"843","ESV_068779","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, uncultured, ","OCBC-D (30-40)","",50,99.2,1
"844","ESV_068779","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, uncultured, ","OCOC-D (30-40)","",23,99.2,1
"845","ESV_068780","Bacteria, Planctomycetota, Pla3 lineage, , , , ","BCOO-D (30-40)","",9,97.2,1
"846","ESV_068781","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCOC-D (30-40)","",11,99.6,1
"847","ESV_068781","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCOO-D (30-40)","",9,99.6,1
"848","ESV_068782","Bacteria, Planctomycetota, OM190, , , , ","BCOO-D (30-40)","",9,95.7,4
"849","ESV_068783","Bacteria, Myxococcota, bacteriap25, , , , ","BCOO-D (30-40)","",9,99.6,1
"850","ESV_068784","Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, ","BCOO-D (30-40)","",9,98,1
"851","ESV_068784","Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, ","OCBC-D (30-40)","",15,98,1
"852","ESV_068785","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, ","BCOO-D (30-40)","",9,94.9,3
"853","ESV_068786","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","BCOC-D (30-40)","",8,99.2,3
"854","ESV_068786","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","BCOO-D (30-40)","",9,99.2,3
"855","ESV_068786","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOC-S (0-10)","",8,99.2,3
"856","ESV_068786","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOO-D (30-40)","",43,99.2,3
"857","ESV_068787","Bacteria, Zixibacteria, , , , , ","BCOO-D (30-40)","",9,92.1,1
"858","ESV_068787","Bacteria, Zixibacteria, , , , , ","OCOO-D (30-40)","",20,92.1,1
"859","ESV_068788","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Lacunisphaera, ","BCOO-D (30-40)","",9,98.8,4
"860","ESV_068789","Bacteria, Chloroflexi, JG30-KF-CM66, , , , ","BCOO-D (30-40)","",9,97.2,2
"861","ESV_068790","Bacteria, Acidobacteriota, Acidobacteriae, PAUC26f, , , ","BCOO-D (30-40)","",9,99.6,2
"862","ESV_068791","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, ","BCOO-D (30-40)","",8,98.8,4
"863","ESV_068792","Bacteria, Proteobacteria, Alphaproteobacteria, , , , ","BCOO-D (30-40)","",8,97.2,9
"864","ESV_068793","Bacteria, Chloroflexi, JG30-KF-CM66, , , , ","BCOO-D (30-40)","",8,99.6,1
"865","ESV_068794","Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, , ","BCOO-D (30-40)","",8,97.2,1
"866","ESV_068795","Bacteria, Planctomycetota, OM190, , , , ","BCBC-D (30-40)","",26,99.6,3
"867","ESV_068795","Bacteria, Planctomycetota, OM190, , , , ","BCOO-D (30-40)","",8,99.6,3
"868","ESV_068796","Bacteria, Proteobacteria, Gammaproteobacteria, Acidiferrobacterales, Acidiferrobacteraceae, Sulfurifustis, ","BCOO-D (30-40)","",8,97.2,4
"869","ESV_068797","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter, ","BCOO-D (30-40)","",8,98.4,3
"870","ESV_068798","Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, ","BCOO-D (30-40)","",8,92.5,3
"871","ESV_068799","Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, uncultured, ","BCOO-D (30-40)","",8,97.6,2
"872","ESV_068800","Bacteria, Actinobacteriota, MB-A2-108, , , , ","BCOO-D (30-40)","",8,94.1,1
"873","ESV_068801","Bacteria, , , , , , ","BCOO-D (30-40)","",8,98.4,12
"874","ESV_068801","Bacteria, , , , , , ","OCBC-D (30-40)","",27,98.4,12
"875","ESV_068802","Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, ","BCOO-D (30-40)","",8,99.6,2
"876","ESV_068803","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCOO-D (30-40)","",8,94.5,18
"877","ESV_068804","Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, ","BCOO-D (30-40)","",8,98.8,2
"878","ESV_068805","Bacteria, Latescibacterota, , , , , ","BCOO-D (30-40)","",8,99.2,1
"879","ESV_068806","Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, , ","BCOO-D (30-40)","",8,90.9,3
"880","ESV_068807","Bacteria, Chloroflexi, KD4-96, , , , ","BCBC-D (30-40)","",153,99.2,4
"881","ESV_068807","Bacteria, Chloroflexi, KD4-96, , , , ","BCOC-D (30-40)","",13,99.2,4
"882","ESV_068807","Bacteria, Chloroflexi, KD4-96, , , , ","BCOO-D (30-40)","",8,99.2,4
"883","ESV_068808","Bacteria, Myxococcota, bacteriap25, , , , ","BCOO-D (30-40)","",8,98.8,2
"884","ESV_068809","Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Longispora, ","BCOO-D (30-40)","",8,98,1
"885","ESV_068810","Bacteria, Nitrospirota, Leptospirillia, Leptospirillales, Leptospirillaceae, Leptospirillum, ","BCOC-S (0-10)","",8,99.2,2
"886","ESV_068810","Bacteria, Nitrospirota, Leptospirillia, Leptospirillales, Leptospirillaceae, Leptospirillum, ","BCOO-S (0-10)","",25,99.2,2
"887","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCBC-S (0-10)","",24,100,1
"888","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCOC-S (0-10)","",23,100,1
"889","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCOO-S (0-10)","",22,100,1
"890","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCBC-S (0-10)","",20,100,1
"891","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOC-S (0-10)","",82,100,1
"892","ESV_068811","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOO-S (0-10)","",44,100,1
"893","ESV_068812","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, , ","BCOO-S (0-10)","",20,97.6,10
"894","ESV_068813","Bacteria, Myxococcota, Polyangia, Polyangiales, BIrii41, , ","BCBC-S (0-10)","",21,99.2,2
"895","ESV_068813","Bacteria, Myxococcota, Polyangia, Polyangiales, BIrii41, , ","BCOO-S (0-10)","",19,99.2,2
"896","ESV_068814","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, ","BCOO-S (0-10)","",15,98.8,2
"897","ESV_068814","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, ","OCOO-S (0-10)","",9,98.8,2
"898","ESV_068815","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, ","BCOO-S (0-10)","",11,100,1
"899","ESV_068816","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, , , ","BCOO-S (0-10)","",10,99.2,2
"900","ESV_068817","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Opitutus, ","BCBC-S (0-10)","",15,99.6,5
"901","ESV_068817","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Opitutus, ","BCOO-S (0-10)","",9,99.6,5
"902","ESV_068818","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, ","BCOO-S (0-10)","",8,97.6,5
"903","ESV_068819","Bacteria, Actinobacteriota, Acidimicrobiia, Actinomarinales, uncultured, , ","BCBC-S (0-10)","",9,100,1
"904","ESV_068819","Bacteria, Actinobacteriota, Acidimicrobiia, Actinomarinales, uncultured, , ","BCOC-S (0-10)","",46,100,1
"905","ESV_068819","Bacteria, Actinobacteriota, Acidimicrobiia, Actinomarinales, uncultured, , ","BCOO-S (0-10)","",8,100,1
"906","ESV_068819","Bacteria, Actinobacteriota, Acidimicrobiia, Actinomarinales, uncultured, , ","OCOC-S (0-10)","",30,100,1
"907","ESV_068820","Bacteria, Myxococcota, bacteriap25, , , , ","BCOC-D (30-40)","",170,98,4
"908","ESV_068821","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","BCBC-D (30-40)","",19,99.2,1
"909","ESV_068821","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","BCOC-D (30-40)","",152,99.2,1
"910","ESV_068821","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","OCBC-D (30-40)","",21,99.2,1
"911","ESV_068822","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-D (30-40)","",70,99.6,7
"912","ESV_068822","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCBC-D (30-40)","",18,99.6,7
"913","ESV_068823","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, , , ","BCOC-D (30-40)","",69,99.6,3
"914","ESV_068823","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, , , ","OCBC-D (30-40)","",13,99.6,3
"915","ESV_068824","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","BCBC-D (30-40)","",40,98.8,3
"916","ESV_068824","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","BCOC-D (30-40)","",64,98.8,3
"917","ESV_068824","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","OCBC-D (30-40)","",45,98.8,3
"918","ESV_068825","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCOC-D (30-40)","",54,100,41
"919","ESV_068826","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-D (30-40)","",53,99.6,6
"920","ESV_068826","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCBC-D (30-40)","",14,99.6,6
"921","ESV_068826","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCOO-D (30-40)","",9,99.6,6
"922","ESV_068827","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",47,98.4,3
"923","ESV_068828","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","BCOC-D (30-40)","",39,94.9,4
"924","ESV_068829","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCOC-D (30-40)","",38,99.2,11
"925","ESV_068830","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",36,99.2,6
"926","ESV_068831","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Udaeobacter, ","BCOC-D (30-40)","",34,100,1
"927","ESV_068832","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, , , ","BCOC-D (30-40)","",31,99.2,7
"928","ESV_068833","Bacteria, Actinobacteriota, MB-A2-108, , , , ","BCOC-D (30-40)","",31,98.8,1
"929","ESV_068834","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","BCBC-D (30-40)","",25,99.6,1
"930","ESV_068834","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","BCOC-D (30-40)","",31,99.6,1
"931","ESV_068834","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOC-D (30-40)","",61,99.6,1
"932","ESV_068834","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOC-S (0-10)","",14,99.6,1
"933","ESV_068834","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOO-D (30-40)","",33,99.6,1
"934","ESV_068835","Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Amycolatopsis, ","BCOC-D (30-40)","",30,99.6,1
"935","ESV_068836","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, , ","BCOC-D (30-40)","",26,99.2,4
"936","ESV_068837","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Kribbella, ","BCOC-D (30-40)","",26,99.6,16
"937","ESV_068838","Bacteria, Actinobacteriota, Actinobacteria, , , , ","BCOC-D (30-40)","",25,88.5,5
"938","ESV_068839","Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, , ","BCOC-D (30-40)","",23,98,24
"939","ESV_068840","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, , , ","BCOC-D (30-40)","",21,98.8,4
"940","ESV_068841","Bacteria, Chloroflexi, KD4-96, , , , ","BCBC-D (30-40)","",18,98.4,4
"941","ESV_068841","Bacteria, Chloroflexi, KD4-96, , , , ","BCOC-D (30-40)","",20,98.4,4
"942","ESV_068841","Bacteria, Chloroflexi, KD4-96, , , , ","OCBC-D (30-40)","",11,98.4,4
"943","ESV_068841","Bacteria, Chloroflexi, KD4-96, , , , ","OCOC-D (30-40)","",11,98.4,4
"944","ESV_068842","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","BCOC-D (30-40)","",20,93.3,68
"945","ESV_068843","Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, ","BCOC-D (30-40)","",20,99.2,6
"946","ESV_068844","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOC-D (30-40)","",19,100,1
"947","ESV_068845","Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, uncultured, ","BCOC-D (30-40)","",19,99.6,12
"948","ESV_068846","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","BCOC-D (30-40)","",18,99.2,1
"949","ESV_068846","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","OCOC-D (30-40)","",19,99.2,1
"950","ESV_068846","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","OCOO-D (30-40)","",12,99.2,1
"951","ESV_068847","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",17,99.6,3
"952","ESV_068848","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, , , ","BCOC-D (30-40)","",17,99.2,23
"953","ESV_068849","Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, , ","BCOC-D (30-40)","",17,96.4,9
"954","ESV_068850","Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, , , ","BCOC-D (30-40)","",17,99.6,1
"955","ESV_068851","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",16,98.8,9
"956","ESV_068852","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","BCBC-D (30-40)","",13,98.8,8
"957","ESV_068852","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","BCOC-D (30-40)","",16,98.8,8
"958","ESV_068852","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","OCOC-D (30-40)","",29,98.8,8
"959","ESV_068852","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","OCOO-D (30-40)","",28,98.8,8
"960","ESV_068853","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOC-D (30-40)","",15,100,1
"961","ESV_068853","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCBC-D (30-40)","",20,100,1
"962","ESV_068854","Bacteria, Actinobacteriota, MB-A2-108, , , , ","BCOC-D (30-40)","",15,95.3,5
"963","ESV_068855","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCOC-D (30-40)","",15,99.6,6
"964","ESV_068856","Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, ","BCOC-D (30-40)","",14,100,1
"965","ESV_068856","Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, ","OCOC-S (0-10)","",12,100,1
"966","ESV_068857","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",14,98.8,4
"967","ESV_068858","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",14,100,1
"968","ESV_068859","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, , ","BCOC-D (30-40)","",14,99.6,3
"969","ESV_068860","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",13,100,1
"970","ESV_068861","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",13,98.4,5
"971","ESV_068862","Bacteria, Planctomycetota, Pla3 lineage, , , , ","BCOC-D (30-40)","",12,98.4,3
"972","ESV_068863","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","BCOC-D (30-40)","",12,98.8,1
"973","ESV_068864","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Azoarcus, ","BCOC-D (30-40)","",12,100,1
"974","ESV_068865","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera, ","BCOC-D (30-40)","",12,98.8,1
"975","ESV_068866","Bacteria, Actinobacteriota, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, ","BCOC-D (30-40)","",12,100,1
"976","ESV_068866","Bacteria, Actinobacteriota, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, ","OCBC-D (30-40)","",16,100,1
"977","ESV_068867","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, , ","BCOC-D (30-40)","",12,98,7
"978","ESV_068868","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","BCOC-D (30-40)","",11,93.7,2
"979","ESV_068869","Bacteria, Actinobacteriota, Actinobacteria, , , , ","BCOC-D (30-40)","",11,97.6,11
"980","ESV_068870","Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Amycolatopsis, ","BCOC-D (30-40)","",11,96.8,10
"981","ESV_068871","Bacteria, Gemmatimonadota, S0134 terrestrial group, , , , ","BCOC-D (30-40)","",11,98,3
"982","ESV_068872","Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, , , ","BCOC-D (30-40)","",11,93.7,6
"983","ESV_068873","Bacteria, Chloroflexi, KD4-96, , , , ","BCOC-D (30-40)","",11,97.2,6
"984","ESV_068873","Bacteria, Chloroflexi, KD4-96, , , , ","OCOC-D (30-40)","",9,97.2,6
"985","ESV_068874","Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, , , ","BCOC-D (30-40)","",11,94.9,2
"986","ESV_068875","Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Hoppeia, ","BCOC-D (30-40)","",11,97.6,2
"987","ESV_068876","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, uncultured, , ","BCOC-D (30-40)","",11,98.4,2
"988","ESV_068876","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, uncultured, , ","BCOC-S (0-10)","",11,98.4,2
"989","ESV_068877","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","BCOC-D (30-40)","",10,100,1
"990","ESV_068878","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, ","BCBC-D (30-40)","",10,98.8,1
"991","ESV_068878","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, ","BCOC-D (30-40)","",10,98.8,1
"992","ESV_068878","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, uncultured, ","OCBC-D (30-40)","",23,98.8,1
"993","ESV_068879","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, , ","BCOC-D (30-40)","",10,99.6,2
"994","ESV_068880","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, , ","BCOC-D (30-40)","",10,98,8
"995","ESV_068881","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, , ","BCOC-D (30-40)","",10,99.2,3
"996","ESV_068882","Bacteria, Actinobacteriota, MB-A2-108, , , , ","BCOC-D (30-40)","",10,95.7,3
"997","ESV_068883","Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Hoppeia, ","BCOC-D (30-40)","",10,98.4,3
"998","ESV_068884","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Porticoccaceae, , ","BCOC-D (30-40)","",9,98.8,4
"999","ESV_068885","Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, ","BCOC-D (30-40)","",9,99.6,14
"1000","ESV_068886","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, , ","BCOC-D (30-40)","",9,99.6,3
"1001","ESV_068887","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-D (30-40)","",9,100,1
"1002","ESV_068888","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCOC-D (30-40)","",9,100,2
"1003","ESV_068889","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, boninensis","BCOC-D (30-40)","",9,100,1
"1004","ESV_068890","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, , ","BCOC-D (30-40)","",9,98.8,1
"1005","ESV_068891","Bacteria, Proteobacteria, Gammaproteobacteria, JTB23, , , ","BCOC-D (30-40)","",9,98.8,3
"1006","ESV_068892","Bacteria, Desulfobacterota, Desulfuromonadia, , , , ","BCOC-D (30-40)","",9,99.6,10
"1007","ESV_068893","Bacteria, Actinobacteriota, Thermoleophilia, uncultured, , , ","BCOC-D (30-40)","",9,98.8,4
"1008","ESV_068894","Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, ","BCOC-D (30-40)","",9,98.8,3
"1009","ESV_068895","Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, ","BCOC-D (30-40)","",9,100,1
