"","date","season","site","site_type","sample_type","group","organisms_L"
"1210",2019-08-02,"summer","VBR1","slough","CORE","dragonfly",0
"1211",2019-08-02,"summer","VBR1","slough","CORE","larvae",0
"1212",2019-08-02,"summer","VBR1","slough","CORE","ept",0
"1213",2019-08-03,"summer","DSP","pool","CORE","flies",55
"1214",2019-08-03,"summer","DSP","pool","CORE","boaters",0
"1215",2019-08-03,"summer","DSP","pool","CORE","mites",0
"1216",2019-08-03,"summer","DSP","pool","CORE","crustaceans",33
"1217",2019-08-03,"summer","DSP","pool","CORE","worms",0
"1218",2019-08-03,"summer","DSP","pool","CORE","mollusks",0
"1219",2019-08-03,"summer","DSP","pool","CORE","beetles",0
"1220",2019-08-03,"summer","DSP","pool","CORE","springtail",0
"1221",2019-08-03,"summer","DSP","pool","CORE","dragonfly",0
"1222",2019-08-03,"summer","DSP","pool","CORE","larvae",0
"1223",2019-08-03,"summer","DSP","pool","CORE","ept",0
"1224",2019-10-21,"fall","NPB","slough","CORE","flies",33
"1225",2019-10-21,"fall","NPB","slough","CORE","boaters",0
"1226",2019-10-21,"fall","NPB","slough","CORE","mites",0
"1227",2019-10-21,"fall","NPB","slough","CORE","crustaceans",33
"1228",2019-10-21,"fall","NPB","slough","CORE","worms",0
"1229",2019-10-21,"fall","NPB","slough","CORE","mollusks",0
"1230",2019-10-21,"fall","NPB","slough","CORE","beetles",0
"1231",2019-10-21,"fall","NPB","slough","CORE","springtail",0
"1232",2019-10-21,"fall","NPB","slough","CORE","dragonfly",0
"1233",2019-10-21,"fall","NPB","slough","CORE","larvae",0
"1234",2019-10-21,"fall","NPB","slough","CORE","ept",0
"1235",2019-10-21,"fall","NVBR","slough","CORE","flies",0
"1236",2019-10-21,"fall","NVBR","slough","CORE","boaters",0
"1237",2019-10-21,"fall","NVBR","slough","CORE","mites",0
"1238",2019-10-21,"fall","NVBR","slough","CORE","crustaceans",44
"1239",2019-10-21,"fall","NVBR","slough","CORE","worms",0
"1240",2019-10-21,"fall","NVBR","slough","CORE","mollusks",0
"1241",2019-10-21,"fall","NVBR","slough","CORE","beetles",0
"1242",2019-10-21,"fall","NVBR","slough","CORE","springtail",0
"1243",2019-10-21,"fall","NVBR","slough","CORE","dragonfly",0
"1244",2019-10-21,"fall","NVBR","slough","CORE","larvae",0
"1245",2019-10-21,"fall","NVBR","slough","CORE","ept",0
"1246",2019-10-21,"fall","VBR1","slough","CORE","flies",0
"1247",2019-10-21,"fall","VBR1","slough","CORE","boaters",0
"1248",2019-10-21,"fall","VBR1","slough","CORE","mites",0
"1249",2019-10-21,"fall","VBR1","slough","CORE","crustaceans",55
"1250",2019-10-21,"fall","VBR1","slough","CORE","worms",0
"1251",2019-10-21,"fall","VBR1","slough","CORE","mollusks",0
"1252",2019-10-21,"fall","VBR1","slough","CORE","beetles",0
"1253",2019-10-21,"fall","VBR1","slough","CORE","springtail",0
"1254",2019-10-21,"fall","VBR1","slough","CORE","dragonfly",0
"1255",2019-10-21,"fall","VBR1","slough","CORE","larvae",0
"1256",2019-10-21,"fall","VBR1","slough","CORE","ept",0
"1257",2019-10-25,"fall","CUL1","slough","CORE","flies",11
"1258",2019-10-25,"fall","CUL1","slough","CORE","boaters",0
"1259",2019-10-25,"fall","CUL1","slough","CORE","mites",0
"1260",2019-10-25,"fall","CUL1","slough","CORE","crustaceans",11
"1261",2019-10-25,"fall","CUL1","slough","CORE","worms",0
"1262",2019-10-25,"fall","CUL1","slough","CORE","mollusks",0
"1263",2019-10-25,"fall","CUL1","slough","CORE","beetles",22
"1264",2019-10-25,"fall","CUL1","slough","CORE","springtail",0
"1265",2019-10-25,"fall","CUL1","slough","CORE","dragonfly",0
"1266",2019-10-25,"fall","CUL1","slough","CORE","larvae",0
"1267",2019-10-25,"fall","CUL1","slough","CORE","ept",0
"1268",2019-10-29,"fall","DSP","pool","CORE","flies",44
"1269",2019-10-29,"fall","DSP","pool","CORE","boaters",0
"1270",2019-10-29,"fall","DSP","pool","CORE","mites",0
"1271",2019-10-29,"fall","DSP","pool","CORE","crustaceans",55
"1272",2019-10-29,"fall","DSP","pool","CORE","worms",0
"1273",2019-10-29,"fall","DSP","pool","CORE","mollusks",0
"1274",2019-10-29,"fall","DSP","pool","CORE","beetles",0
"1275",2019-10-29,"fall","DSP","pool","CORE","springtail",0
"1276",2019-10-29,"fall","DSP","pool","CORE","dragonfly",0
"1277",2019-10-29,"fall","DSP","pool","CORE","larvae",0
"1278",2019-10-29,"fall","DSP","pool","CORE","ept",0
"1279",2019-10-29,"fall","MO1","slough","CORE","flies",0
"1280",2019-10-29,"fall","MO1","slough","CORE","boaters",0
"1281",2019-10-29,"fall","MO1","slough","CORE","mites",0
"1282",2019-10-29,"fall","MO1","slough","CORE","crustaceans",110
"1283",2019-10-29,"fall","MO1","slough","CORE","worms",22
"1284",2019-10-29,"fall","MO1","slough","CORE","mollusks",0
"1285",2019-10-29,"fall","MO1","slough","CORE","beetles",0
"1286",2019-10-29,"fall","MO1","slough","CORE","springtail",0
"1287",2019-10-29,"fall","MO1","slough","CORE","dragonfly",0
"1288",2019-10-29,"fall","MO1","slough","CORE","larvae",0
"1289",2019-10-29,"fall","MO1","slough","CORE","ept",0
"1290",2019-10-31,"fall","NEC","slough","CORE","flies",0
"1291",2019-10-31,"fall","NEC","slough","CORE","boaters",11
"1292",2019-10-31,"fall","NEC","slough","CORE","mites",0
"1293",2019-10-31,"fall","NEC","slough","CORE","crustaceans",11
"1294",2019-10-31,"fall","NEC","slough","CORE","worms",0
"1295",2019-10-31,"fall","NEC","slough","CORE","mollusks",0
"1296",2019-10-31,"fall","NEC","slough","CORE","beetles",0
"1297",2019-10-31,"fall","NEC","slough","CORE","springtail",0
"1298",2019-10-31,"fall","NEC","slough","CORE","dragonfly",0
"1299",2019-10-31,"fall","NEC","slough","CORE","larvae",0
"1300",2019-10-31,"fall","NEC","slough","CORE","ept",0
"1301",2019-10-31,"fall","NMC","slough","CORE","flies",0
"1302",2019-10-31,"fall","NMC","slough","CORE","boaters",0
"1303",2019-10-31,"fall","NMC","slough","CORE","mites",0
"1304",2019-10-31,"fall","NMC","slough","CORE","crustaceans",0
"1305",2019-10-31,"fall","NMC","slough","CORE","worms",0
"1306",2019-10-31,"fall","NMC","slough","CORE","mollusks",0
"1307",2019-10-31,"fall","NMC","slough","CORE","beetles",0
"1308",2019-10-31,"fall","NMC","slough","CORE","springtail",0
"1309",2019-10-31,"fall","NMC","slough","CORE","dragonfly",0
"1310",2019-10-31,"fall","NMC","slough","CORE","larvae",0
"1311",2019-10-31,"fall","NMC","slough","CORE","ept",0
"1312",2019-01-27,"winter","VWCB6","pool","CORE","flies",0
"1313",2019-01-27,"winter","VWCB6","pool","CORE","boaters",0
"1314",2019-01-27,"winter","VWCB6","pool","CORE","mites",0
"1315",2019-01-27,"winter","VWCB6","pool","CORE","crustaceans",22
"1316",2019-01-27,"winter","VWCB6","pool","CORE","worms",0
"1317",2019-01-27,"winter","VWCB6","pool","CORE","mollusks",0
"1318",2019-01-27,"winter","VWCB6","pool","CORE","beetles",0
"1319",2019-01-27,"winter","VWCB6","pool","CORE","springtail",0
"1320",2019-01-27,"winter","VWCB6","pool","CORE","dragonfly",0
"1321",2019-01-27,"winter","VWCB6","pool","CORE","larvae",0
"1322",2019-01-27,"winter","VWCB6","pool","CORE","ept",0
"1323",2019-01-27,"winter","VDSN","pool","CORE","flies",0
"1324",2019-01-27,"winter","VDSN","pool","CORE","boaters",0
"1325",2019-01-27,"winter","VDSN","pool","CORE","mites",0
"1326",2019-01-27,"winter","VDSN","pool","CORE","crustaceans",11
"1327",2019-01-27,"winter","VDSN","pool","CORE","worms",0
"1328",2019-01-27,"winter","VDSN","pool","CORE","mollusks",0
"1329",2019-01-27,"winter","VDSN","pool","CORE","beetles",0
"1330",2019-01-27,"winter","VDSN","pool","CORE","springtail",0
"1331",2019-01-27,"winter","VDSN","pool","CORE","dragonfly",0
"1332",2019-01-27,"winter","VDSN","pool","CORE","larvae",0
"1333",2019-01-27,"winter","VDSN","pool","CORE","ept",0
"1334",2019-01-28,"winter","VP1","pool","CORE","flies",0
"1335",2019-01-28,"winter","VP1","pool","CORE","boaters",0
"1336",2019-01-28,"winter","VP1","pool","CORE","mites",0
"1337",2019-01-28,"winter","VP1","pool","CORE","crustaceans",0
"1338",2019-01-28,"winter","VP1","pool","CORE","worms",0
"1339",2019-01-28,"winter","VP1","pool","CORE","mollusks",0
"1340",2019-01-28,"winter","VP1","pool","CORE","beetles",0
"1341",2019-01-28,"winter","VP1","pool","CORE","springtail",11
"1342",2019-01-28,"winter","VP1","pool","CORE","dragonfly",0
"1343",2019-01-28,"winter","VP1","pool","CORE","larvae",0
"1344",2019-01-28,"winter","VP1","pool","CORE","ept",0
"1345",2019-02-08,"winter","VNVP10","pool","CORE","flies",55
"1346",2019-02-08,"winter","VNVP10","pool","CORE","boaters",0
"1347",2019-02-08,"winter","VNVP10","pool","CORE","mites",0
"1348",2019-02-08,"winter","VNVP10","pool","CORE","crustaceans",55
"1349",2019-02-08,"winter","VNVP10","pool","CORE","worms",11
"1350",2019-02-08,"winter","VNVP10","pool","CORE","mollusks",0
"1351",2019-02-08,"winter","VNVP10","pool","CORE","beetles",0
"1352",2019-02-08,"winter","VNVP10","pool","CORE","springtail",0
"1353",2019-02-08,"winter","VNVP10","pool","CORE","dragonfly",0
"1354",2019-02-08,"winter","VNVP10","pool","CORE","larvae",0
"1355",2019-02-08,"winter","VNVP10","pool","CORE","ept",0
"1356",2019-02-11,"winter","VCC7","pool","CORE","flies",0
"1357",2019-02-11,"winter","VCC7","pool","CORE","boaters",0
"1358",2019-02-11,"winter","VCC7","pool","CORE","mites",0
"1359",2019-02-11,"winter","VCC7","pool","CORE","crustaceans",44
"1360",2019-02-11,"winter","VCC7","pool","CORE","worms",44
"1361",2019-02-11,"winter","VCC7","pool","CORE","mollusks",0
"1362",2019-02-11,"winter","VCC7","pool","CORE","beetles",0
"1363",2019-02-11,"winter","VCC7","pool","CORE","springtail",0
"1364",2019-02-11,"winter","VCC7","pool","CORE","dragonfly",0
"1365",2019-02-11,"winter","VCC7","pool","CORE","larvae",0
"1366",2019-02-11,"winter","VCC7","pool","CORE","ept",0
"1367",2019-02-11,"winter","VM7","pool","CORE","flies",0
"1368",2019-02-11,"winter","VM7","pool","CORE","boaters",0
"1369",2019-02-11,"winter","VM7","pool","CORE","mites",0
"1370",2019-02-11,"winter","VM7","pool","CORE","crustaceans",220
"1371",2019-02-11,"winter","VM7","pool","CORE","worms",0
"1372",2019-02-11,"winter","VM7","pool","CORE","mollusks",0
"1373",2019-02-11,"winter","VM7","pool","CORE","beetles",0
"1374",2019-02-11,"winter","VM7","pool","CORE","springtail",33
"1375",2019-02-11,"winter","VM7","pool","CORE","dragonfly",0
"1376",2019-02-11,"winter","VM7","pool","CORE","larvae",0
"1377",2019-02-11,"winter","VM7","pool","CORE","ept",0
"1378",2019-02-11,"winter","VOW1","pool","CORE","flies",0
"1379",2019-02-11,"winter","VOW1","pool","CORE","boaters",0
"1380",2019-02-11,"winter","VOW1","pool","CORE","mites",0
"1381",2019-02-11,"winter","VOW1","pool","CORE","crustaceans",11
"1382",2019-02-11,"winter","VOW1","pool","CORE","worms",0
"1383",2019-02-11,"winter","VOW1","pool","CORE","mollusks",0
"1384",2019-02-11,"winter","VOW1","pool","CORE","beetles",0
"1385",2019-02-11,"winter","VOW1","pool","CORE","springtail",0
"1386",2019-02-11,"winter","VOW1","pool","CORE","dragonfly",0
"1387",2019-02-11,"winter","VOW1","pool","CORE","larvae",0
"1388",2019-02-11,"winter","VOW1","pool","CORE","ept",0
"1389",2019-03-07,"spring","VMMesa","pool","CORE","flies",0
"1390",2019-03-07,"spring","VMMesa","pool","CORE","boaters",0
"1391",2019-03-07,"spring","VMMesa","pool","CORE","mites",0
"1392",2019-03-07,"spring","VMMesa","pool","CORE","crustaceans",0
"1393",2019-03-07,"spring","VMMesa","pool","CORE","worms",44
"1394",2019-03-07,"spring","VMMesa","pool","CORE","mollusks",0
"1395",2019-03-07,"spring","VMMesa","pool","CORE","beetles",0
"1396",2019-03-07,"spring","VMMesa","pool","CORE","springtail",0
"1397",2019-03-07,"spring","VMMesa","pool","CORE","dragonfly",0
"1398",2019-03-07,"spring","VMMesa","pool","CORE","larvae",0
"1399",2019-03-07,"spring","VMMesa","pool","CORE","ept",0
"1400",2019-04-08,"spring","VP1","pool","CORE","flies",0
"1401",2019-04-08,"spring","VP1","pool","CORE","boaters",0
"1402",2019-04-08,"spring","VP1","pool","CORE","mites",0
"1403",2019-04-08,"spring","VP1","pool","CORE","crustaceans",1065
"1404",2019-04-08,"spring","VP1","pool","CORE","worms",0
"1405",2019-04-08,"spring","VP1","pool","CORE","mollusks",0
"1406",2019-04-08,"spring","VP1","pool","CORE","beetles",0
"1407",2019-04-08,"spring","VP1","pool","CORE","springtail",0
"1408",2019-04-08,"spring","VP1","pool","CORE","dragonfly",0
"1409",2019-04-08,"spring","VP1","pool","CORE","larvae",0
"1410",2019-04-08,"spring","VP1","pool","CORE","ept",0
"1411",2019-04-10,"spring","VCC7","pool","CORE","flies",11
"1412",2019-04-10,"spring","VCC7","pool","CORE","boaters",0
"1413",2019-04-10,"spring","VCC7","pool","CORE","mites",0
"1414",2019-04-10,"spring","VCC7","pool","CORE","crustaceans",165
"1415",2019-04-10,"spring","VCC7","pool","CORE","worms",0
"1416",2019-04-10,"spring","VCC7","pool","CORE","mollusks",0
"1417",2019-04-10,"spring","VCC7","pool","CORE","beetles",0
"1418",2019-04-10,"spring","VCC7","pool","CORE","springtail",0
"1419",2019-04-10,"spring","VCC7","pool","CORE","dragonfly",0
"1420",2019-04-10,"spring","VCC7","pool","CORE","larvae",0
"1421",2019-04-10,"spring","VCC7","pool","CORE","ept",0
"1422",2019-04-10,"spring","VDSN","pool","CORE","flies",286
"1423",2019-04-10,"spring","VDSN","pool","CORE","boaters",0
"1424",2019-04-10,"spring","VDSN","pool","CORE","mites",0
"1425",2019-04-10,"spring","VDSN","pool","CORE","crustaceans",99
"1426",2019-04-10,"spring","VDSN","pool","CORE","worms",362
"1427",2019-04-10,"spring","VDSN","pool","CORE","mollusks",0
"1428",2019-04-10,"spring","VDSN","pool","CORE","beetles",0
"1429",2019-04-10,"spring","VDSN","pool","CORE","springtail",0
"1430",2019-04-10,"spring","VDSN","pool","CORE","dragonfly",0
"1431",2019-04-10,"spring","VDSN","pool","CORE","larvae",0
"1432",2019-04-10,"spring","VDSN","pool","CORE","ept",0
"1433",2019-05-01,"spring","VNVP10","pool","CORE","flies",99
"1434",2019-05-01,"spring","VNVP10","pool","CORE","boaters",0
"1435",2019-05-01,"spring","VNVP10","pool","CORE","mites",0
"1436",2019-05-01,"spring","VNVP10","pool","CORE","crustaceans",0
"1437",2019-05-01,"spring","VNVP10","pool","CORE","worms",11
"1438",2019-05-01,"spring","VNVP10","pool","CORE","mollusks",0
"1439",2019-05-01,"spring","VNVP10","pool","CORE","beetles",0
"1440",2019-05-01,"spring","VNVP10","pool","CORE","springtail",11
"1441",2019-05-01,"spring","VNVP10","pool","CORE","dragonfly",0
"1442",2019-05-01,"spring","VNVP10","pool","CORE","larvae",0
"1443",2019-05-01,"spring","VNVP10","pool","CORE","ept",0
"1444",2019-05-02,"spring","VM3","pool","CORE","flies",0
"1445",2019-05-02,"spring","VM3","pool","CORE","boaters",0
"1446",2019-05-02,"spring","VM3","pool","CORE","mites",0
"1447",2019-05-02,"spring","VM3","pool","CORE","crustaceans",33
"1448",2019-05-02,"spring","VM3","pool","CORE","worms",0
"1449",2019-05-02,"spring","VM3","pool","CORE","mollusks",0
"1450",2019-05-02,"spring","VM3","pool","CORE","beetles",0
"1451",2019-05-02,"spring","VM3","pool","CORE","springtail",0
"1452",2019-05-02,"spring","VM3","pool","CORE","dragonfly",0
"1453",2019-05-02,"spring","VM3","pool","CORE","larvae",0
"1454",2019-05-02,"spring","VM3","pool","CORE","ept",0
"1455",2019-10-25,"fall","PIER","slough","CORE","flies",0
"1456",2019-10-25,"fall","PIER","slough","CORE","boaters",0
"1457",2019-10-25,"fall","PIER","slough","CORE","mites",0
"1458",2019-10-25,"fall","PIER","slough","CORE","crustaceans",55
"1459",2019-10-25,"fall","PIER","slough","CORE","worms",22
"1460",2019-10-25,"fall","PIER","slough","CORE","mollusks",0
"1461",2019-10-25,"fall","PIER","slough","CORE","beetles",0
"1462",2019-10-25,"fall","PIER","slough","CORE","springtail",0
"1463",2019-10-25,"fall","PIER","slough","CORE","dragonfly",0
"1464",2019-10-25,"fall","PIER","slough","CORE","larvae",0
"1465",2019-10-25,"fall","PIER","slough","CORE","ept",0
"1466",2019-11-25,"fall","NPB2","slough","CORE","flies",44
"1467",2019-11-25,"fall","NPB2","slough","CORE","boaters",0
"1468",2019-11-25,"fall","NPB2","slough","CORE","mites",0
"1469",2019-11-25,"fall","NPB2","slough","CORE","crustaceans",209
"1470",2019-11-25,"fall","NPB2","slough","CORE","worms",0
"1471",2019-11-25,"fall","NPB2","slough","CORE","mollusks",0
"1472",2019-11-25,"fall","NPB2","slough","CORE","beetles",0
"1473",2019-11-25,"fall","NPB2","slough","CORE","springtail",0
"1474",2019-11-25,"fall","NPB2","slough","CORE","dragonfly",0
"1475",2019-11-25,"fall","NPB2","slough","CORE","larvae",0
"1476",2019-11-25,"fall","NPB2","slough","CORE","ept",0
"1477",2019-11-25,"fall","NPB1","slough","CORE","flies",0
"1478",2019-11-25,"fall","NPB1","slough","CORE","boaters",0
"1479",2019-11-25,"fall","NPB1","slough","CORE","mites",0
"1480",2019-11-25,"fall","NPB1","slough","CORE","crustaceans",33
"1481",2019-11-25,"fall","NPB1","slough","CORE","worms",11
"1482",2019-11-25,"fall","NPB1","slough","CORE","mollusks",0
"1483",2019-11-25,"fall","NPB1","slough","CORE","beetles",0
"1484",2019-11-25,"fall","NPB1","slough","CORE","springtail",0
"1485",2019-11-25,"fall","NPB1","slough","CORE","dragonfly",0
"1486",2019-11-25,"fall","NPB1","slough","CORE","larvae",0
"1487",2019-11-25,"fall","NPB1","slough","CORE","ept",0
"1488",2019-01-24,"winter","MO1","slough","FB250","flies",0
"1489",2019-01-24,"winter","MO1","slough","FB250","boaters",0
"1490",2019-01-24,"winter","MO1","slough","FB250","mites",0
"1491",2019-01-24,"winter","MO1","slough","FB250","crustaceans",0.7
"1492",2019-01-24,"winter","MO1","slough","FB250","worms",0
"1493",2019-01-24,"winter","MO1","slough","FB250","mollusks",0
"1494",2019-01-24,"winter","MO1","slough","FB250","beetles",0
"1495",2019-01-24,"winter","MO1","slough","FB250","springtail",0
"1496",2019-01-24,"winter","MO1","slough","FB250","dragonfly",0
"1497",2019-01-24,"winter","MO1","slough","FB250","larvae",0
"1498",2019-01-24,"winter","MO1","slough","FB250","ept",0
"1499",2019-01-28,"winter","CUL1","slough","FB250","flies",0.9
"1500",2019-01-28,"winter","CUL1","slough","FB250","boaters",9.1
"1501",2019-01-28,"winter","CUL1","slough","FB250","mites",0.5
"1502",2019-01-28,"winter","CUL1","slough","FB250","crustaceans",30.3
"1503",2019-01-28,"winter","CUL1","slough","FB250","worms",0
"1504",2019-01-28,"winter","CUL1","slough","FB250","mollusks",0
"1505",2019-01-28,"winter","CUL1","slough","FB250","beetles",0
"1506",2019-01-28,"winter","CUL1","slough","FB250","springtail",0.3
"1507",2019-01-28,"winter","CUL1","slough","FB250","dragonfly",0
"1508",2019-01-28,"winter","CUL1","slough","FB250","larvae",0
"1509",2019-01-28,"winter","CUL1","slough","FB250","ept",0
"1510",2019-01-30,"winter","NVP4","pool","FB250","flies",0.9
"1511",2019-01-30,"winter","NVP4","pool","FB250","boaters",0
"1512",2019-01-30,"winter","NVP4","pool","FB250","mites",0
"1513",2019-01-30,"winter","NVP4","pool","FB250","crustaceans",19.3
"1514",2019-01-30,"winter","NVP4","pool","FB250","worms",0
"1515",2019-01-30,"winter","NVP4","pool","FB250","mollusks",0
"1516",2019-01-30,"winter","NVP4","pool","FB250","beetles",0
"1517",2019-01-30,"winter","NVP4","pool","FB250","springtail",0
"1518",2019-01-30,"winter","NVP4","pool","FB250","dragonfly",0
